ID,x,y
146,737998,4395117
147,973944,184733
148,-227847,2501992
149,-199453,5131186
150,727140,3669485
151,756299,7760566
152,-748672,2562145
153,554211,8733878
154,-444228,5307865
155,492281,1079348
156,-549505,9437415
157,-229563,7008696
158,-326589,1773811
159,-907801,1566753
160,795695,3330397
161,419797,797014
162,881558,7161098
163,545473,228602
164,-678452,3952947
165,-298090,1524658
166,-894890,8673387
167,423918,9222590
168,966445,4444798
169,299396,4861466
170,793801,4046526
171,114315,3278215
172,-829178,9244235
173,-59307,3864828
174,265402,7277310
175,-141887,7679844
176,949195,262887
177,-109682,2017549
178,735448,2486124
179,-381362,2197356
180,775002,367093
181,-656696,5972321
182,-80510,9237653
183,113883,9604063
184,974767,9924694
185,-19498,4753491
186,-250037,8681886
187,-958870,3667214
188,-856422,8765068
189,-175281,5396501
190,240101,2127952
191,-791197,4671430
192,-543028,9650479
193,2632,8750159
194,-856860,2876335
195,488050,9224261
196,129283,8995970
197,-763254,5171364
198,-413521,2520819
199,-971773,2225308
200,-512934,7500434
201,-304753,7162117
202,809499,5580357
203,-700782,361249
204,-601749,2770343
205,-696952,8822025
206,574388,686180
207,438634,1897473
208,349832,3995465
209,319322,401317
210,-728036,1375487
211,943548,2591568
212,-954667,7494803
213,-814585,5563386
214,-517558,5960574
215,-963763,6790634
216,412002,3900335
217,-586683,1830102
218,697097,7336962
219,-955702,9344598
220,-97546,8668469
221,690501,1420068
222,898844,7515156
223,774888,6643154
224,212423,1850227
225,769915,759664
226,450599,82227
227,-430134,3797664
228,709355,6029022
229,664383,939798
230,83935,8461617
231,-647603,6849271
232,958174,2960861
233,535284,9167381
234,377934,653169
235,970971,8119712
236,400609,7496995
237,-827286,3113891
238,489776,1515603
239,86456,7206490
240,622119,7799404
241,-913224,7052931
242,80943,8771122
243,583855,4609164
244,254020,2385686
245,-777731,8739083
246,121114,9890117
247,62199,905103
248,-795475,6238629
249,-280155,4821789
250,-923916,8718311
251,552324,769237
252,613536,9983647
253,915265,5011452
254,598323,9214966
255,491986,3690511
256,-85682,4123323
257,-497768,9555103
258,-292240,8714065
259,-285881,4797204
260,-17049,4443341
261,-257019,7958559
262,366393,9245546
263,56779,7117975
264,657787,1670165
265,-224170,5505458
266,342601,4519376
267,-761176,3494194
268,901776,702694
269,571333,6605766
270,359424,6528708
271,-110632,8800841
272,-991744,8903928
273,907826,4156639
274,-998996,391113
275,502877,2202935
276,-410968,1991307
277,509599,3903230
278,253282,6694595
279,-394154,6297677
280,-179688,3878451
281,539960,4874144
282,747850,3780202
283,-541078,5755168
284,542476,7003095
285,-509738,7524035
286,-98936,9734736
287,-840375,290518
288,-504707,9932607
289,116715,4334958
290,-579076,8845315
291,-43530,7809846
292,331820,1446636
293,-601901,3886090
294,783175,8211385
295,-255287,7053435
296,-398147,5321241
297,-719399,9133487
298,-265898,404404
299,807932,4625204
300,-158194,7759553
301,834269,367527
302,882161,9379214
303,-370750,8405606
304,-707291,3513628
305,993958,2392600
306,-281717,2540628
307,-182928,4663368
308,-508706,991250
309,-421194,6784958
310,-250473,3594822
311,-551022,2772025
312,-324598,693648
313,297406,7397510
314,-490560,4438122
315,-767629,7904728
316,-679274,9653695
317,712148,5880011
318,-457523,2686655
319,735993,503023
320,-764814,8683777
321,-323105,9724603
322,-803747,1289807
323,517560,1882646
324,467749,5499053
325,619530,5356004
326,165058,9434793
327,-605480,8814600
328,-789821,3004671
329,454286,2647685
330,-667906,6529582
331,-267047,1304677
332,437046,9827484
333,-187907,9277994
334,27052,301258
335,694985,9371957
336,-898770,4652506
337,560606,5769415
338,-975724,7502659
339,-595543,5657794
340,176875,7496395
341,-389262,5827087
342,-294081,7424766
343,-363093,9864572
344,-732502,9937325
345,388210,6027921
346,383265,3157494
347,775357,6476479
348,-109069,1855722
349,-485699,5927101
350,241377,3603803
351,743178,901290
352,3900,4042870
353,30616,5482689
354,-314916,1773549
355,-87134,1175225
356,580599,5311309
357,-242293,9339100
358,-270768,9254435
359,750414,6836594
360,-904662,8496239
361,216755,8225063
362,-798002,7536806
363,-167107,7589806
364,-379005,3618585
365,-39238,1873963
366,-862758,6728636
367,583993,6410575
368,698423,4346735
369,-867194,7677866
370,887832,8062517
371,-557586,4952399
372,-665724,7164200
373,898714,9534387
374,266053,5091773
375,109183,3722096
376,984832,7722598
377,312645,4302764
378,607628,3979962
379,-997742,2497578
380,167044,9760727
381,740435,2460877
382,-92756,5699780
383,-215305,8724243
384,874727,9569960
385,808455,2014786
386,169326,6253379
387,-945554,8309138
388,759380,8237512
389,697300,9830380
390,387252,7250885
391,823996,435292
392,812862,3925624
393,841707,760656
394,720416,1222291
395,-287491,6567249
396,-804338,5059857
397,-284876,8883347
398,939806,2370776
399,564860,9505017
400,59217,9771507
401,103312,8496856
402,966253,4844780
403,814380,1255612
404,-792652,7370707
405,-333981,2687281
406,829407,27347
407,-766787,6202457
408,294749,5815159
409,-709522,736569
410,353743,874743
411,440391,9609033
412,-734995,2374769
413,706286,9885078
414,-120881,3333640
415,-819939,2022600
416,977243,1114043
417,-750633,3828255
418,-351110,1829535
419,-967667,7732809
420,-333257,7364552
421,-153880,2204692
422,-669365,197106
423,424048,312419
424,260110,7577823
425,-545540,6537437
426,976695,3009926
427,629624,7860112
428,101863,8850129
429,-710057,3348452
430,395947,2760996
431,-985411,3999227
432,-500414,9573156
433,-211632,2045475
434,-465576,7507583
435,-535819,6398294
436,-998128,309267
437,513460,6295422
438,576896,9501037
439,584083,2323849
440,-870584,2101238
441,13642,7159686
442,-14716,887123
443,532322,7925057
444,-163120,5396971
445,622396,5354899
446,750053,3541282
447,150519,8034474
448,467759,4631115
449,-121471,2847930
450,-581462,6050641
451,-815477,3413838
452,678581,1328713
453,-62096,768173
454,-540260,7551364
455,-240882,8224389
456,-883538,5976751
457,-953453,7967000
458,-495053,8762670
459,201387,7868827
460,-336030,7544474
461,-673128,372003
462,370405,1060595
463,-474376,1979239
464,349056,9930432
465,803858,3798835
466,-506842,3355012
467,-849142,9942336
468,-902938,1267513
469,610470,2639504
470,-830083,4626874
471,758014,2448539
472,-207319,5698305
473,11812,4481931
474,303880,6157886
475,-617724,5150311
476,718782,5014910
477,-962793,9508049
478,649178,8075721
479,189660,3929206
480,-959668,1986906
481,-977894,4068989
482,-467532,7198959
483,-24894,8688882
484,-154567,3818637
485,133291,8502564
486,-944474,2681516
487,-253491,1216167
488,-195448,1066084
489,572088,4082664
490,-14997,3696128
491,495601,3941194
492,890821,2003036
493,-435915,7311522
494,728408,4846636
495,-542215,4396668
496,563736,9038579
497,842169,5182457
498,-940629,3966961
499,873586,5119684
500,-972518,7112288
501,-614710,7227462
502,844909,1537345
503,568488,26392
504,226617,4571843
505,-288599,8854528
506,-115611,3626426
507,-449024,4364614
508,109548,7247585
509,51867,7077319
510,-300885,4857060
511,-244013,4093782
512,91631,110595
513,-905518,9043663
514,622694,7272801
515,626095,9224814
516,-438886,7306582
517,507999,9068749
518,587959,7044427
519,974568,423515
520,235695,8965708
521,944565,7402778
522,-480792,9844342
523,-210497,3362905
524,972445,8778901
525,-168558,5710078
526,120263,8300970
527,-561119,8948794
528,-24758,9909959
529,-56392,2215328
530,-275632,2755950
531,-894813,9346810
532,67863,5284008
533,-87190,2420435
534,51098,4100608
535,338389,6409233
536,-733550,7691631
537,-937841,5651567
538,-741103,972876
539,815025,1243526
540,789802,5377922
541,-136168,7569256
542,-69267,3530490
543,260311,6971002
544,968120,2618589
545,-906238,9469832
546,772412,117576
547,414560,9506989
548,193907,377105
549,432062,2626744
550,392882,276837
551,-557959,7115101
552,-667666,9533926
553,508482,3407995
554,235987,4156796
555,-102114,3199292
556,-169585,6194045
557,456151,5540091
558,-60747,5906911
559,657047,5848116
560,-739325,2640953
561,963456,7154900
562,-471981,7793617
563,761407,5963650
564,-37925,1120056
565,271435,4414072
566,765308,7273134
567,332136,9663733
568,392854,4298651
569,872583,4131954
570,331823,7135255
571,-241636,484688
572,-405886,4443541
573,702137,875903
574,376667,6084329
575,-327351,8791545
576,-53789,3563532
577,-468389,2472782
578,857141,4579329
579,381398,5143197
580,-918421,4656684
581,-992380,4729455
582,753232,6753361
583,445856,1742796
584,79174,2699235
585,-497349,9436433
586,-694997,4617574
587,105957,5864653
588,543847,4042130
589,387580,8413369
590,-726506,6700098
591,-821850,910319
592,-895559,5059067
593,-63271,1961066
594,-612291,4397645
595,150235,8466921
596,565418,5179356
597,-790078,1776215
598,-632882,4097999
599,-851495,9093253
600,-33739,5393776
601,737374,6981687
602,762248,7313216
603,-742290,8474742
604,49875,7763739
605,-891928,2192074
606,-429124,8606876
607,646894,5650631
608,-542277,1438625
609,755551,3885006
610,-187345,2483364
611,841928,7421016
612,822515,6661486
613,-657235,6129733
614,967143,3151502
615,124300,243069
616,-368364,3135722
617,781481,7699799
618,-339800,4349682
619,-771953,2827029
620,-575173,1620612
621,-604120,7125387
622,-499330,2750606
623,-114126,1769183
624,244855,3586773
625,-691449,2240295
626,-292854,3952778
627,262434,1133036
628,-188789,7015546
629,538557,1997761
630,590510,71591
631,-239872,9469912
632,891470,9626577
633,414193,5529298
634,-62971,9758283
635,203076,7991958
636,-880203,5589783
637,-504026,1657817
638,152553,4308953
639,-72264,3125467
640,-272541,2394641
641,-78363,8957939
642,736387,3266916
643,-573138,843034
644,76349,953494
645,-370282,9985934
646,513299,6441056
647,240474,3140564
648,-759831,6634461
649,-495779,94875
650,-517856,8240522
651,798970,1616473
652,850985,8937984
653,-359242,5874617
654,375719,7153988
655,526297,852815
656,135974,9463491
657,-301511,6861523
658,51623,8738458
659,-631630,1905190
660,467958,9975714
661,300530,2370349
662,-383607,996485
663,775132,1361956
664,-825216,3087944
665,-709612,1148367
666,-487693,2364058
667,172874,2234281
668,533297,4006806
669,-367216,4079246
670,-39758,8250346
671,110509,6920032
672,-876775,2007408
673,480892,9547637
674,992817,4969562
675,335856,8467469
676,688663,2584263
677,-145376,6624469
678,-300647,7947025
679,238814,4959681
680,842636,3720342
681,792962,1251383
682,696108,1516394
683,-441031,1558174
684,-494405,9176826
685,661508,5082904
686,-337861,1085304
687,746549,179705
688,-671412,9998875
689,-555868,489430
690,287198,9515146
691,272920,2420247
692,-430898,5318986
693,-349699,6812374
694,-915543,1038064
695,-600932,3872022
696,-7726,4934878
697,111169,2341020
698,-898801,9531986
699,-273438,5601389
700,804161,1605762
701,982234,9116286
702,-442474,3379650
703,-779553,6809705
704,-24751,3642498
705,-405391,6397761
706,-223601,8332790
707,740472,8605353
708,-113355,535146
709,-398560,2416534
710,476629,3377558
711,62018,6298790
712,775786,7128865
713,-119872,2630219
714,274852,9627910
715,-812005,8301247
716,-477261,274714
717,-4210,5427421
718,620043,1748758
719,-87184,6097191
720,-284837,4092556
721,-884538,1968156
722,-966293,5281999
723,461472,6575338
724,-719696,4946926
725,-496885,1678312
726,985611,7196346
727,-571238,695417
728,546092,9469375
729,-387069,8782845
730,-126070,7127130
731,-478720,7909124
732,-81072,6703774
733,-181428,4977895
734,350660,4451422
735,293730,736317
736,291911,8869800
737,482803,6607079
738,164335,6584235
739,-687799,7475374
740,616178,5088224
741,226955,2781040
742,736874,6744019
743,583488,1629420
744,-800877,6707406
745,-312538,7573058
746,-606916,2747212
747,860302,4179975
748,45250,4063489
749,-710207,7288710
750,712459,4456307
751,-463504,542820
752,-587037,9035049
753,550930,9655319
754,-56481,7508941
755,-789190,5709941
756,-913435,9688246
757,319975,5838427
758,880495,4150912
759,880853,1494147
760,545192,733518
761,689318,3901036
762,-458771,3170035
763,-616531,4806940
764,861081,5423591
765,985957,6924626
766,533256,3908725
767,265822,3201090
768,402410,8932236
769,-277712,422905
770,1404,8789021
771,714247,9921373
772,271747,321807
773,-704321,9469063
774,-376456,4025901
775,-234236,6197074
776,361040,2964370
777,-658870,1617933
778,-916214,7055794
779,879435,9101588
780,-517328,2722670
781,-893364,4407028
782,-862578,637677
783,-902843,1854971
784,-617071,1673336
785,-68277,1090282
786,950309,5424859
787,652413,6313191
788,556302,8162752
789,502967,6003698
790,837960,1418493
791,220201,3344954
792,-980175,5514076
793,757229,6764086
794,245567,8587048
795,-748167,9518874
796,-240752,7510323
797,80726,2207193
798,-868484,619887
799,439850,8767032
800,-871452,4504814
801,813659,6131498
802,352876,1663353
803,-752111,5404585
804,-16579,7616050
805,890054,9199258
806,891072,9408340
807,50473,9516237
808,-90492,5002246
809,772077,2330041
810,635818,241439
811,-683293,8052897
812,-734697,2435729
813,139858,7497296
814,-929396,6752340
815,-58166,7188230
816,-758080,3833848
817,-203831,442818
818,496441,3383697
819,996404,4227129
820,-991219,1315685
821,-213895,6992857
822,-304200,8092484
823,491989,5077605
824,947194,8894617
825,-572475,1483024
826,83363,9404775
827,-999106,3139464
828,527935,450749
829,824477,4747945
830,214279,6198955
831,533109,6330192
832,-881966,1631471
833,210130,4856935
834,373904,7684823
835,488716,6191622
836,183293,5505760
837,236724,5952360
838,-229583,875043
839,318292,5614486
840,637283,7244669
841,-323409,7855252
842,-116535,7894197
843,-999921,7908033
844,878614,6695854
845,-256321,5288418
846,-964570,9573935
847,790468,3684027
848,-322850,8003786
849,475706,5519102
850,-979688,811133
851,-303166,2183570
852,330802,138984
853,-168244,9454222
854,221545,5433966
855,991644,7303062
856,-709366,3101749
857,42801,9409792
858,-688328,5796746
859,789473,4032870
860,886420,7584177
861,-604558,4837338
862,-617836,2592813
863,730721,9018041
864,636535,5823720
865,570804,9988830
866,-501866,523835
867,820607,309401
868,434485,8812065
869,344801,6141069
870,-838976,5872451
871,131172,1584068
872,-139464,5369713
873,-716220,2682124
874,827206,8679623
875,677706,4719552
876,724720,8669956
877,94233,65745
878,922303,4009847
879,507779,4333291
880,-451230,1381945
881,-213643,6062211
882,351421,5298785
883,-165724,8126618
884,-348945,1733770
885,-444978,3277042
886,21332,8658089
887,957480,8244331
888,403508,7988166
889,501575,9319387
890,102792,1385008
891,327066,4230253
892,843345,4503888
893,65557,9878445
894,314018,682405
895,905973,5833056
896,-595715,2687813
897,-119604,7665517
898,191284,4573850
899,649874,3596244
900,929168,7606632
901,-323936,2756143
902,-212580,821358
903,-400873,2805820
904,-296564,7299815
905,-536723,3261411
906,-248310,6919793
907,780716,1242170
908,-876127,2861961
909,207363,3760478
910,-685728,2552175
911,734662,9275640
912,-117666,5449002
913,456416,1762780
914,686683,1760294
915,-45827,7408780
916,-828306,6124430
917,-423500,7279245
918,-641058,1474550
919,-321753,5062088
920,565216,683748
921,879002,7437092
922,-85067,1978826
923,-737043,7712736
924,-945007,5318169
925,462486,3989904
926,832091,8109329
927,992647,5314920
928,-314849,9189449
929,211829,13221
930,202106,7265011
931,770300,1403648
932,-706908,9474512
933,193860,9034901
934,887935,5148183
935,-671908,6539676
936,-959418,5016987
937,-940024,1981004
938,-814490,5746671
939,923811,2223693
940,416704,4417832
941,170391,2518835
942,417177,565341
943,107698,2090114
944,-798767,3246877
945,-876047,5102960
946,651224,3186483
947,-917285,1165702
948,-613220,5470424
949,-306248,8046869
950,241481,1029486
951,-176713,5681665
952,-33675,3550458
953,-804271,1849346
954,-176861,7448488
955,-970763,6024155
956,-857111,4661576
957,-190648,1666202
958,-570719,1422793
959,648166,1895034
960,-291446,1935629
961,-365332,6059075
962,458031,2411761
963,819525,682940
964,-221701,8342523
965,695022,6583441
966,-587469,4257924
967,873916,4051968
968,387930,8739268
969,950938,6888924
970,167072,5690566
971,-982147,3055158
972,-132232,9428011
973,294057,2410175
974,-226855,110744
975,-455726,4700206
976,-459281,9001246
977,951753,211384
978,51948,4472122
979,-896391,7939957
980,365003,2158552
981,-721179,5732440
982,-860032,3544561
983,789818,180926
984,481791,4654105
985,902798,3008773
986,-655489,436356
987,-541602,4479747
988,569023,7073401
989,149049,2419814
990,-417710,3339014
991,-304303,8976094
992,386119,626191
993,-645457,5016328
994,712647,5211418
995,-125823,836255
996,744759,7947893
997,-557348,169166
998,22191,505467
999,412773,2673089
1000,143027,3001866
