ID,x,y
162,-978669,552814
163,49436,-673027
164,176847,340778
165,629933,-215282
166,-589947,596521
167,-907914,16373
168,-882288,-155115
169,-477569,-732888
170,-389056,752839
171,-591817,-119874
172,800179,860454
173,-383696,132739
174,-626207,273660
175,-167079,618018
176,-411762,-69352
177,-340811,869551
178,685622,905047
179,709341,985586
180,71474,688356
181,-438644,-400572
182,642251,51813
183,-112449,290424
184,-973616,-133660
185,-181430,517356
186,748509,477310
187,78661,-575518
188,-778533,-471879
189,-545571,84454
190,-935723,-483477
191,-479266,658202
192,-401153,766443
193,926966,-367969
194,359213,-348946
195,-309142,449832
196,21656,-887860
197,648258,760841
198,-613516,135584
199,841910,-890064
200,-222487,-535268
201,-177455,-667361
202,-508716,706852
203,362642,-360119
204,455384,-432105
205,-492119,-441421
206,-635770,-837055
207,759582,713488
208,327187,397697
209,-101548,-634715
210,105354,500295
211,-409362,975583
212,-205018,-943463
213,-85715,649140
214,448435,-447603
215,-933442,147537
216,623203,-429016
217,-985092,-827785
218,803161,575989
219,-650876,-102296
220,-222826,-813320
221,-472241,-468682
222,-803325,-842739
223,794676,659512
224,298255,527516
225,904232,120573
226,437660,461945
227,815498,-72484
228,-512219,-140826
229,340643,796912
230,-415193,-261630
231,-892943,188179
232,92668,615011
233,680220,-874734
234,595770,612959
235,768619,377976
236,477320,-813809
237,877959,381185
238,-115370,-27495
239,38984,608672
240,-660197,-447557
241,-334970,639621
242,-432804,215172
243,127491,-897159
244,986952,192819
245,-936691,526809
246,472219,-296359
247,175343,303125
248,672313,316336
249,253409,389666
250,130905,-892733
251,493828,351236
252,-659675,499144
253,-62981,-923682
254,-171222,559548
255,-752449,969130
256,-955734,-897816
257,-636716,-812231
258,-998950,853033
259,-958635,906101
260,537986,-10335
261,804521,423727
262,570991,-328148
263,-171534,-366677
264,875529,852637
265,-444647,629203
266,-991317,-995156
267,-356079,-550614
268,-503866,985647
269,-957898,1135
270,699986,70909
271,-516679,-306891
272,917888,168531
273,-485526,-64879
274,941326,745358
275,-826809,-22233
276,-973384,357254
277,92552,-951316
278,157024,773212
279,-347978,-53170
280,339772,-775985
281,817231,205410
282,160362,55160
283,-871165,714195
284,46713,-404584
285,553944,223179
286,584269,-626442
287,-405611,584874
288,-329173,269535
289,320722,-629986
290,-49406,-1635
291,-550386,-816098
292,264694,10621
293,-851504,930740
294,-25873,941681
295,466574,-459632
296,-292535,463312
297,-139463,-109085
298,-122385,-473694
299,353218,-168828
300,988623,832167
301,961076,-539143
302,64454,-248264
303,-315749,311855
304,750802,-419577
305,858667,-615725
306,-78148,-819791
307,-351728,233215
308,-364656,373730
309,417126,223437
310,-795855,160877
311,-795888,592053
312,38659,-798243
313,-478299,-5057
314,-290927,-386717
315,346692,232540
316,-684817,912584
317,707606,678933
318,473502,796256
319,-860232,-424797
320,56172,-363357
321,813896,738624
322,-425388,941399
323,612965,158749
324,-58696,905862
325,-83347,563123
326,998991,358415
327,-951318,418454
328,225837,961692
329,21137,420450
330,-341240,-16503
331,147602,874969
332,-446233,-536695
333,-476621,-511237
334,-379120,-862637
335,681557,663309
336,-471582,-460478
337,-222875,259443
338,384234,998016
339,-164771,-119180
340,990687,-104838
341,-25786,849921
342,-951204,-503062
343,729101,481780
344,-272576,-7936
345,824067,-47325
346,-98254,59450
347,-245948,854477
348,775926,231864
349,-617738,-988636
350,-713714,820425
351,397460,-954930
352,254905,244316
353,478798,-790010
354,416227,-440990
355,-729131,821975
356,-92102,-341308
357,-999950,526102
358,-721262,-104514
359,505418,-287040
360,240160,846044
361,181205,494168
362,-44606,-992328
363,-556987,15659
364,9507,136376
365,106589,-86012
366,-296732,94585
367,401958,134395
368,228429,679022
369,515842,365723
370,38692,925106
371,894172,113508
372,-164926,495692
373,-118974,255891
374,99897,-200247
375,-334780,-664196
376,-802696,-379606
377,254213,-878258
378,115967,-995974
379,-432673,489881
380,942295,-112626
381,612476,-734368
382,389290,-9780
383,-908187,-307794
384,-712175,-91243
385,-429975,-799024
386,914813,665148
387,849384,685004
388,907118,585866
389,265629,94106
390,-916258,965918
391,-170093,961933
392,-660530,-3503
393,310147,663052
394,-675084,772198
395,625923,551493
396,942457,329823
397,838113,900827
398,635173,938989
399,873877,-925602
400,399390,705726
401,86871,-73174
402,846112,575045
403,-481490,620076
404,677422,-358937
405,-926530,-319972
406,-484882,-638546
407,427026,-873327
408,-637426,454465
409,-904439,655959
410,719128,374360
411,741566,-472944
412,-661792,-680775
413,-360353,-800233
414,93354,722072
415,-32580,457642
416,750029,492103
417,-784462,557600
418,-411407,371672
419,341979,730965
420,7736,801728
421,596496,-645795
422,41310,916189
423,-200542,329839
424,-174525,673061
425,927455,904537
426,723585,59355
427,664893,-551535
428,-201026,35563
429,901695,598272
430,-768507,-992384
431,561107,-794059
432,-358093,-680647
433,710162,331410
434,-447838,-668612
435,501443,-620433
436,716185,-604078
437,693234,923615
438,93527,-250574
439,743701,-230856
440,-787283,-729659
441,-230601,-741250
442,-669354,-419501
443,110687,783548
444,-127624,202338
445,489901,437168
446,513509,-676481
447,-660316,946707
448,-694251,-520919
449,380936,585026
450,-794705,-591651
451,559012,450438
452,-913137,424764
453,-318190,-758463
454,-234897,616156
455,-210679,123147
456,-438525,15839
457,366845,-890617
458,50253,336258
459,367894,696344
460,-224127,-774270
461,-550248,-826474
462,364974,241343
463,-285364,444265
464,-69053,964543
465,522090,-466098
466,725353,671332
467,-248264,-742148
468,673783,271888
469,166456,-412887
470,-438181,-919414
471,-618898,-852848
472,-262259,-534762
473,80857,-961705
474,793623,-92978
475,577904,-748179
476,895792,419092
477,-607646,-679071
478,-903608,-633491
479,754122,641985
480,-607068,806117
481,-133461,627820
482,760150,-824264
483,-765111,-7829
484,928532,112149
485,453020,-126807
486,26388,111866
487,152587,-766758
488,-771375,463926
489,876366,-41239
490,774929,690461
491,-234789,294648
492,-772249,134836
493,-966852,891182
494,263732,276463
495,343337,537007
496,-851547,125486
497,674896,-126226
498,-742338,-470703
499,-40002,-127457
500,-388074,-936811
501,-662603,465183
502,876194,-503202
503,738608,538616
504,-58871,51119
505,630567,131970
506,580170,78117
507,-337539,705959
508,404528,-252679
509,617987,470486
510,-675481,-456847
511,997897,-34203
512,220137,-890711
513,-656373,674510
514,706150,42139
515,650749,694472
516,586786,947872
517,798670,889568
518,642475,407928
519,-386989,-717413
520,-867338,-645835
521,830895,372270
522,-224792,-628212
523,-901683,841047
524,196808,681599
525,-330731,606784
526,528688,246118
527,456633,-337132
528,776288,-244310
529,-472335,9490
530,570834,-841985
531,418916,-297529
532,85390,-548560
533,748459,-911551
534,559326,-99696
535,-995789,518628
536,438017,-163454
537,-683541,527560
538,-623286,46453
539,-319265,-30806
540,-477475,751499
541,173243,-481797
542,-528089,231105
543,-873459,-402187
544,-542644,778112
545,522959,614547
546,785696,-223908
547,-946861,-925057
548,421816,345736
549,-53466,14043
550,589,-569297
551,45378,-401687
552,335897,415660
553,-912177,703278
554,98312,375510
555,-10236,615069
556,-332585,-414611
557,75619,-216014
558,-965919,-169701
559,-546623,-311778
560,-843523,929758
561,-378795,584935
562,32338,-607448
563,30026,-823812
564,556294,-463091
565,910130,-321017
566,79541,939979
567,616062,-97987
568,723843,-652557
569,968354,-963672
570,-184660,191208
571,-493867,-706675
572,947639,-905682
573,-623470,-529603
574,459460,-163622
575,-947543,326651
576,-579392,728365
577,783809,-60283
578,-133010,537737
579,563168,-456673
580,-570380,575620
581,-13471,179923
582,422060,767889
583,390034,-106120
584,502634,-30341
585,445881,514280
586,69596,827334
587,872399,777321
588,-409370,-380904
589,759665,960880
590,786070,-741748
591,864751,-954024
592,112982,896867
593,-975287,37584
594,-157312,-255808
595,310565,861814
596,-822576,589760
597,551900,-334386
598,820542,-596818
599,308287,379612
600,-377827,462239
601,282519,-594795
602,-603700,286151
603,401882,856933
604,281747,510187
605,-336681,-890337
606,409943,-616260
607,768097,-705752
608,182892,-660394
609,666128,381678
610,-639988,-633194
611,-992762,462013
612,13350,-263832
613,705230,-924328
614,751535,222677
615,727223,-345044
616,-496718,454781
617,-874511,-738798
618,-549650,739085
619,903643,174044
620,-415914,616930
621,931194,755233
622,482047,162355
623,166418,285308
624,320725,-260626
625,-452554,-793089
626,-707154,472840
627,980448,-970849
628,923894,-26110
629,165237,185945
630,-628924,618714
631,-514771,136776
632,-204242,292397
633,-640197,453029
634,-280300,251027
635,29641,-55390
636,736861,709371
637,-896058,75950
638,-84134,-706707
639,-796469,873445
640,-136399,771157
641,497144,-211042
642,-111667,-99258
643,307396,-279201
644,109697,969548
645,-154308,719902
646,417827,474427
647,-382606,302074
648,829712,788178
649,287047,-381263
650,-906134,179293
651,373933,-204078
652,583142,149820
653,826623,-237910
654,780662,-855298
655,-450331,-990076
656,-156831,-538259
657,242057,-331906
658,219789,847043
659,167444,137646
660,267029,-696832
661,-558894,-324243
662,440345,104176
663,-935870,-856810
664,-127841,531118
665,904432,730056
666,451377,151343
667,549677,-800651
668,-315585,-794622
669,-455305,-172301
670,-880047,402124
671,124639,-256473
672,27956,279899
673,468970,574895
674,541281,684747
675,353036,382448
676,-980327,-232078
677,858731,845024
678,-153570,-931600
679,392635,-165766
680,-839168,-991386
681,-888401,195530
682,-69568,-699755
683,73641,-881854
684,862272,611118
685,401630,928927
686,-768064,-171336
687,992362,-567780
688,293564,-890319
689,783435,863605
690,175861,-682767
691,306634,268933
692,324510,-642231
693,-560285,-653785
694,877308,383749
695,-700325,-868424
696,-322472,-344923
697,700374,662225
698,26406,-953926
699,442656,799172
700,-716283,-236118
701,-390173,711490
702,517770,-60841
703,361633,-985137
704,624262,-749345
705,-15767,28792
706,-879906,-584450
707,812714,800653
708,794080,-900181
709,-730933,627221
710,-168837,-414989
711,-539336,522446
712,917974,-829563
713,208511,-801732
714,-854783,-603387
715,-649015,-531095
716,-475744,115383
717,-826739,-188124
718,91067,169810
719,-962369,-551978
720,492712,-62015
721,799486,280518
722,905049,314960
723,-888441,461280
724,-89619,191576
725,-176452,209692
726,-750919,736671
727,-847922,-4224
728,772823,-577802
729,696589,-56622
730,939738,448469
731,-436864,259415
732,257360,-445881
733,683490,-585103
734,334988,-653840
735,-589405,340914
736,280053,604048
737,592749,42696
738,526225,-941039
739,-468950,-709763
740,-188357,518089
741,-277627,357481
742,-387347,628780
743,-794411,-243962
744,964378,187307
745,-955421,-172991
746,511847,987872
747,680415,498898
748,884623,26859
749,-495744,521768
750,-181815,-287449
751,-437999,268903
752,-56459,334134
753,614931,-677066
754,-271997,980879
755,-190987,562087
756,323987,672972
757,635590,-771804
758,-766294,913560
759,538857,433334
760,-867313,665879
761,-320653,-75522
762,-221887,169867
763,-187546,562945
764,702197,-733248
765,841310,-716701
766,367667,467178
767,-35374,240198
768,240782,659924
769,436840,355888
770,-75424,297242
771,-796545,-560141
772,181567,-5813
773,68145,-798
774,353667,991490
775,-437608,222743
776,-290790,637030
777,977199,691847
778,51147,-964365
779,330159,-457207
780,-116579,188223
781,793388,-829205
782,-579062,217055
783,-608595,-461448
784,123012,278236
785,-290376,837803
786,436347,-884325
787,-759159,-444401
788,905157,511669
789,729752,721891
790,-643286,-159019
791,131715,562339
792,876010,-654257
793,-989080,282454
794,911442,91749
795,-998843,480761
796,-869260,-645717
797,-418737,-88739
798,-966601,-43145
799,-881060,-391776
800,-703505,-973393
801,411318,-778103
802,960953,169144
803,858147,109605
804,-882075,444488
805,186219,727786
806,-72232,972908
807,-585800,-946365
808,780974,886124
809,349526,354398
810,-851525,666507
811,724909,478688
812,675275,920581
813,311130,-798095
814,-226912,341752
815,872000,168516
816,-672422,-758290
817,328525,471558
818,-566501,-689663
819,160317,255077
820,31862,971365
821,337986,821936
822,810619,818072
823,-786130,-958901
824,-300548,-477521
825,-703587,148384
826,178921,35012
827,937271,-932553
828,-695833,649562
829,-762781,60754
830,955671,-855810
831,-618253,-958604
832,780353,197224
833,-832286,964896
834,346481,293758
835,188497,-453141
836,-646711,-181767
837,2716,-209502
838,-568296,872732
839,-336668,548027
840,852207,534121
841,441902,618892
842,938221,-890993
843,787550,108555
844,497865,274483
845,-220826,729365
846,944410,54171
847,590797,620891
848,222964,533847
849,-473404,95338
850,-373923,119208
851,-746845,281840
852,971395,908401
853,-19060,-771990
854,337188,-435454
855,-27635,573547
856,439185,-614484
857,861493,293796
858,-281659,-856854
859,574866,889686
860,609101,-339426
861,-606492,968620
862,941909,-212320
863,983686,-884577
864,59517,412790
865,-416010,415181
866,-603065,186290
867,-721972,-307714
868,-667184,-218465
869,769758,-784744
870,-449977,-519538
871,984860,-40673
872,759175,118443
873,-921293,-909561
874,-849575,951480
875,869554,-693895
876,413979,295400
877,-127835,-282254
878,-597917,-222163
879,-459578,969140
880,-8480,226668
881,-368096,928316
882,-722590,-670631
883,-356008,-120052
884,191073,659451
885,-89748,720484
886,282123,686300
887,563273,903002
888,-874293,50058
889,-445945,502578
890,616374,-473073
891,-788455,-11974
892,725562,548676
893,-320028,460718
894,-755795,638430
895,437376,-755790
896,615268,803567
897,287711,-451990
898,619236,-396573
899,-599583,-231592
900,-532698,-812611
901,-635545,472237
902,76526,-102450
903,638218,-50543
904,291037,-299917
905,453179,-456569
906,-987176,-787550
907,-691814,796899
908,-729129,-422104
909,944572,-576919
910,948900,-355147
911,49519,-439121
912,-934831,-870875
913,-627764,996863
914,607064,658496
915,372921,-14742
916,159361,-108202
917,-789761,865216
918,269331,-738970
919,-526375,67141
920,-816458,385638
921,196266,-979095
922,723424,131558
923,532681,-226757
924,-414928,858086
925,-98825,256613
926,-986270,632776
927,-481145,-304950
928,-798417,-26163
929,814419,-514437
930,98008,-51075
931,821265,-634104
932,171417,685241
933,-35166,-931953
934,55179,-192217
935,-411076,-778460
936,407590,-464826
937,919418,730333
938,959147,-803353
939,-804269,400535
940,-681388,707065
941,564,571029
942,207256,999671
943,-797706,682542
944,-713887,-941215
945,36802,-981818
946,470108,126459
947,-393589,912121
948,129746,725445
949,-835898,-573701
950,-729657,-113882
951,881976,-361936
952,366776,889877
953,983704,-700109
954,293824,835771
955,729056,111070
956,717653,-758833
957,-926590,10473
958,-264863,-406104
959,-488487,585402
960,873571,-183968
961,-102893,590983
962,263401,991220
963,-397546,343407
964,-636728,-457048
965,116067,555805
966,340990,-343811
967,905065,628727
968,279864,686446
969,401686,261025
970,909890,-31890
971,462205,78402
972,-261968,406865
973,-86198,-953386
974,273161,-239265
975,-25996,-606681
976,221224,669872
977,59644,533199
978,-138530,-229955
979,469008,-478565
980,-275963,790611
981,884454,671487
982,-69804,-664761
983,84116,986078
984,-394807,-720112
985,-28815,914881
986,-485132,-143214
987,-806231,847275
988,-474525,138996
989,-338129,413872
990,168271,629186
991,800442,381252
992,167915,938265
993,990300,-977107
994,-307219,-40223
995,-752837,-396518
996,910528,898302
997,-275135,719861
998,-766452,-431919
999,-577195,443335
1000,-796316,279319
