ID,x,y
211,818008,-447770
212,-421509,-305036
213,-129726,-614633
214,157640,710054
215,-851204,295411
216,283827,648995
217,899118,-94315
218,22368,947083
219,842540,-68239
220,104235,120371
221,592867,50692
222,-169622,-278382
223,103816,734286
224,-189256,-969387
225,836806,830884
226,-578091,-899003
227,-71069,-721610
228,-101317,763656
229,-27133,-178806
230,-274067,470722
231,912895,367079
232,-909296,-325541
233,-709475,158540
234,856556,471823
235,279830,-408670
236,748438,545506
237,-26483,-218207
238,642556,-602614
239,282473,-368474
240,50357,-851366
241,-490551,476752
242,716197,-812208
243,977424,511117
244,-261134,-763415
245,876871,858594
246,655884,372183
247,-849940,-136593
248,-37142,235997
249,109246,275647
250,-192817,357295
251,-713672,586476
252,433313,212234
253,316966,72834
254,323599,727556
255,829128,-444267
256,-904105,703006
257,-136841,-327626
258,662050,252620
259,136579,-414786
260,-294907,-547243
261,-60943,781198
262,-897296,-209451
263,386647,713645
264,-434192,-605507
265,539596,-703100
266,764,-989391
267,846402,-471972
268,-384916,-186892
269,-932421,971986
270,-552825,-569193
271,-269377,174978
272,779853,722369
273,-717127,-875143
274,882561,-180864
275,-553683,227534
276,436962,-326688
277,-551016,937602
278,-971832,-758560
279,916175,-291215
280,-981214,634790
281,408468,215147
282,687549,473270
283,-398064,-957895
284,-91832,-746919
285,-888627,372030
286,951461,-443296
287,403562,-342344
288,61624,816313
289,-332803,-736149
290,-367560,72999
291,505653,857376
292,500570,-442226
293,782242,16382
294,108864,718031
295,658709,665408
296,418753,271401
297,481147,-35092
298,-481785,749083
299,704801,261581
300,323897,-70866
301,756989,-145206
302,797362,481374
303,650199,184013
304,-313186,607446
305,223632,469722
306,500606,534248
307,471055,-867846
308,475925,-369813
309,-20029,288488
310,-401391,264747
311,-479043,-826429
312,239774,-675915
313,206167,320267
314,107931,-184872
315,665574,20815
316,-146298,345785
317,777440,498788
318,768457,91595
319,-859017,-980823
320,194189,824666
321,-707836,816699
322,19996,-414855
323,106693,-768070
324,-949645,-383417
325,-536375,-861067
326,254118,-568362
327,-549596,129429
328,99979,873294
329,354807,432896
330,10535,-915587
331,-741837,162080
332,-123424,899949
333,593823,-172183
334,-894024,-470731
335,467583,-53138
336,388703,-533199
337,380827,170096
338,-86540,-4647
339,-106117,-280697
340,565856,453132
341,-78811,168051
342,856472,94646
343,-435472,727726
344,-395440,128091
345,511363,142984
346,-896978,945272
347,887598,-387588
348,696323,220
349,-70949,461883
350,703510,-912213
351,-970603,-916364
352,429559,115356
353,-985444,399392
354,887460,-693373
355,-948936,837293
356,-485922,-834352
357,510740,-769430
358,-79085,13799
359,-828959,663648
360,-193006,80918
361,-945646,-178636
362,-971759,-208894
363,37410,903852
364,-813608,-856187
365,-440886,222163
366,-337257,-120441
367,-429912,222513
368,987765,-211130
369,-98755,614275
370,-52095,-259583
371,-117720,309825
372,-511460,355472
373,-631317,-986738
374,522752,647222
375,259725,897313
376,-531820,318459
377,978891,251002
378,-924357,-297494
379,-292948,572153
380,-304831,667807
381,819427,812992
382,757274,-949572
383,704366,22543
384,-109357,-174846
385,-295438,64548
386,-501430,-119875
387,-209719,583518
388,738561,-965107
389,-869268,-897462
390,970633,-546103
391,212353,-116674
392,-349694,-480139
393,322162,-458437
394,-540761,-684685
395,977751,371232
396,867550,954876
397,-272315,387769
398,861996,375345
399,-9134,-901101
400,329938,-753041
401,879227,-595159
402,49465,-250422
403,-352306,-327146
404,20609,-743054
405,675124,-525009
406,950729,525861
407,-959465,492713
408,-160565,-386842
409,375465,340548
410,-68693,-282904
411,-575352,487808
412,553301,-264934
413,682971,-386073
414,-964454,300239
415,402647,115528
416,574292,-237409
417,-54203,-940847
418,-639851,-869176
419,770418,-262305
420,-74655,-208556
421,-244753,962452
422,-634699,698503
423,-202341,-904471
424,-347460,146792
425,886468,-873503
426,359101,-750626
427,-642491,479159
428,937478,-883815
429,-728212,630691
430,-861373,-101741
431,-457386,92133
432,902880,382737
433,-323306,-839829
434,884122,226501
435,944104,-292816
436,-720551,-361039
437,-132864,639602
438,815869,-865433
439,-189896,-857756
440,-239029,-461635
441,981729,-870918
442,-799306,-395227
443,698569,-333210
444,-419039,-150282
445,990827,749392
446,964869,810395
447,-321272,-117365
448,391988,-489389
449,862514,206296
450,-141313,877367
451,-713503,343789
452,-683650,-467648
453,-180425,-651385
454,-512676,-738079
455,-148639,65614
456,213044,-100372
457,376045,162640
458,-760939,-291088
459,-131276,-3090
460,178045,499762
461,-457072,-320805
462,321512,-308017
463,-580527,67894
464,310458,-16859
465,248183,-62374
466,-488714,-908580
467,735525,-199327
468,44084,-581497
469,-153353,-669398
470,852775,282505
471,349029,-875901
472,-304979,-137665
473,-265633,-549568
474,263317,-913214
475,594123,198534
476,-7847,-893053
477,921518,-16501
478,678473,-880908
479,687119,344421
480,368107,369929
481,-44222,-714429
482,-408129,-85805
483,104299,-848075
484,203374,-457148
485,-732945,677000
486,646693,806959
487,924804,-431601
488,910742,935609
489,-602208,423964
490,-574895,-258767
491,-652404,329756
492,-657628,455368
493,620063,-934069
494,-458399,-195803
495,278913,-149791
496,-479147,-705136
497,-176220,780369
498,184472,391461
499,346489,-8203
500,624670,-461007
501,439689,287963
502,290121,-672082
503,-121870,-871881
504,926165,-102449
505,636721,881189
506,-110143,-201171
507,-146556,-486115
508,-776543,810329
509,-175513,75101
510,184478,-582426
511,-799878,-782594
512,-920385,310339
513,23190,-293740
514,579834,23088
515,743735,917363
516,-127430,629016
517,4959,631495
518,-894775,-750198
519,-46906,-50877
520,684761,-586387
521,171152,710717
522,832838,98711
523,147530,507165
524,-935704,-149459
525,398558,958037
526,59873,-590309
527,-292006,-647435
528,81298,-785547
529,-655469,682760
530,887561,125918
531,-60979,-544551
532,383892,599061
533,863136,-222023
534,-483841,888323
535,-561011,948242
536,-449782,144457
537,715648,650005
538,-498153,-884276
539,98747,-983304
540,-226131,580273
541,-779484,488827
542,897606,-263896
543,559176,-591931
544,-950883,-416683
545,75322,371794
546,773262,-585224
547,-24633,-184353
548,480714,687595
549,-859764,117305
550,-629963,-767425
551,816992,-840662
552,917694,826132
553,-409842,611194
554,797889,662976
555,279954,456473
556,532179,-935981
557,-707614,-557557
558,296609,-180807
559,-102580,-969433
560,-842371,533938
561,-543740,-129263
562,260481,-203203
563,-274882,119764
564,-253084,-351642
565,-371869,310051
566,-438706,836767
567,985152,767874
568,-992828,-971145
569,283218,-126783
570,135176,-140235
571,387688,-451909
572,920332,-278892
573,101279,-264485
574,68191,688721
575,-951362,-434224
576,-608133,784254
577,-470743,-834989
578,928230,-17506
579,610050,-120453
580,-990198,719687
581,-205761,421448
582,-262778,-993852
583,-644969,891098
584,97333,-238629
585,64553,-143172
586,583510,488839
587,890065,853807
588,-639660,34036
589,-373821,87498
590,849046,212018
591,-288175,515230
592,174458,723340
593,70062,-717158
594,-367990,60126
595,954029,-905459
596,888725,-115859
597,493307,-654163
598,56799,-875696
599,-20962,-358564
600,-647334,4547
601,794570,200678
602,413577,867350
603,572764,952277
604,543086,-697863
605,-667450,-663362
606,-819661,297440
607,286221,-918312
608,985620,-402397
609,-83233,-730889
610,-633133,-158348
611,906591,-580670
612,840694,-134734
613,-857719,-709217
614,-762467,34006
615,661037,-267956
616,194166,972185
617,388162,983148
618,108043,-326820
619,-10143,427830
620,-397095,-673979
621,715167,825546
622,764953,-10646
623,306627,608744
624,-436864,804115
625,-851023,-32829
626,-166349,103002
627,145475,-389693
628,15677,47781
629,233939,-801513
630,696894,-316684
631,475850,-984466
632,572319,-538350
633,-62617,-698737
634,112588,437684
635,661920,729383
636,208101,206982
637,-795113,-678561
638,-181228,-292465
639,659036,342370
640,492483,678274
641,60483,-893228
642,-960370,-159562
643,-39162,168331
644,451937,-137485
645,899868,409494
646,204553,-567938
647,-240599,652638
648,-353770,-921712
649,946255,-369830
650,834580,125155
651,881797,-436825
652,-296902,407393
653,-25007,126209
654,927814,-272622
655,13763,169910
656,987836,-333586
657,416319,-785012
658,341576,663497
659,-463731,-185871
660,-579468,20345
661,-30997,-590257
662,182730,-780475
663,-525385,802274
664,-847196,598868
665,-737839,-564292
666,-253383,-721093
667,806688,349118
668,-588855,79304
669,-919370,618611
670,494498,-447097
671,934030,637094
672,-769469,-34463
673,663565,-149217
674,-454210,-335511
675,-74877,648540
676,323978,848014
677,87996,-48666
678,-370262,-669499
679,774553,-563697
680,852267,257752
681,382384,862437
682,374126,591549
683,830665,891732
684,809387,-4349
685,-468212,173868
686,-854378,254359
687,-559795,-511110
688,-933878,808692
689,-306075,719418
690,-389844,-297672
691,726705,-190173
692,-237338,-683183
693,-596891,-430548
694,-477618,55211
695,558169,50878
696,710054,-848187
697,-168715,-259804
698,-795734,696625
699,-757041,121480
700,473792,-158323
701,673208,-866189
702,-406260,-540960
703,77012,296841
704,-777088,-990780
705,335166,-385455
706,-974519,815281
707,527759,952930
708,-660198,-989603
709,-157270,395749
710,-588399,652591
711,443773,732155
712,441471,-374281
713,-186267,226130
714,84843,426179
715,-352582,664898
716,-8827,816520
717,-975791,-76821
718,238477,-603364
719,-608430,416704
720,-292799,-738200
721,-767782,583071
722,-440031,341075
723,851224,96056
724,553471,-725041
725,-556023,830036
726,401362,647681
727,967446,-313848
728,-899538,310081
729,366384,456814
730,-285742,-292938
731,-204591,-70321
732,805964,-958723
733,815095,798712
734,192728,-920589
735,732033,-784584
736,-756606,895815
737,235899,-577038
738,-832171,908779
739,911045,948370
740,-334571,-37272
741,191410,892665
742,-675525,643837
743,340203,-335745
744,293770,196139
745,-223536,-703244
746,57647,801940
747,157383,-823962
748,-195976,71583
749,484504,-420792
750,-502397,-884268
751,-231797,-912077
752,783727,270862
753,182581,-867127
754,33170,-898703
755,531527,287727
756,254809,-128164
757,690470,879217
758,317799,-151891
759,813014,461069
760,354549,309486
761,510178,-572235
762,82786,236015
763,918685,-527157
764,-98958,874879
765,-891649,59582
766,991985,9847
767,-34103,460440
768,417133,840143
769,-862362,409102
770,-710275,250896
771,-681685,-100242
772,-256969,-993843
773,274930,-776356
774,278023,676967
775,681447,356119
776,-465227,-73170
777,-377019,-574585
778,868030,881107
779,-355079,-518411
780,81973,429638
781,898796,284386
782,-302978,-894560
783,236358,142444
784,933723,-918516
785,-506126,-678505
786,721399,853464
787,601656,-746293
788,588057,487027
789,-394237,253880
790,417993,-447514
791,-856062,927902
792,335569,160043
793,-48369,-324629
794,78515,158715
795,431918,-982058
796,-983646,-138154
797,75823,-314828
798,-402476,536169
799,15784,-841758
800,-178656,521427
801,690134,637848
802,653875,-642703
803,-844500,231897
804,-490358,579197
805,-115274,360876
806,-113361,918982
807,-64703,711706
808,326563,-433057
809,866746,895014
810,833524,793520
811,869565,-327884
812,-494450,-913966
813,-656664,-134439
814,126457,204185
815,903978,-797972
816,217616,-259319
817,-939111,407029
818,-174643,-323167
819,-678143,828352
820,-40496,-814136
821,308708,-900482
822,204417,117170
823,-240530,-263972
824,-281514,488753
825,-310285,409755
826,967500,-434525
827,190565,621458
828,-28319,172245
829,-295285,-390121
830,-370684,-229284
831,-779754,898468
832,-416389,376390
833,-904109,604615
834,-75594,22413
835,341690,-491120
836,-783659,946495
837,-242441,-156369
838,-559875,424515
839,-866478,-304768
840,419419,-544611
841,192018,-846265
842,416571,-193610
843,785766,-271190
844,-81690,345047
845,-792564,-456378
846,-874164,-499096
847,-732876,927926
848,-982894,-407144
849,-210808,-746009
850,640083,186475
851,-797355,513164
852,372936,-992902
853,108796,-459965
854,106651,544973
855,302204,-991586
856,-340644,720887
857,-374327,-135894
858,571424,160431
859,-720943,-826351
860,254779,444469
861,887684,235987
862,107251,-915806
863,-435390,905498
864,-164043,-713765
865,226197,784474
866,-259278,-504833
867,883042,-806336
868,934085,-192587
869,313109,45555
870,-357095,545754
871,685912,988883
872,800848,-847926
873,520992,-741417
874,902494,-126404
875,144682,-363884
876,-343723,-5935
877,-241338,-6881
878,582965,185074
879,-813612,912693
880,-874802,630916
881,939567,8919
882,-109025,412423
883,-505555,-901187
884,806439,626872
885,802182,414179
886,-250248,-18903
887,572454,663621
888,-694553,113318
889,704386,444924
890,360672,-61879
891,715728,501095
892,902325,901685
893,-524344,632188
894,-526381,-94427
895,-780453,398516
896,718050,680331
897,144050,-545649
898,-538744,-93151
899,707450,-151840
900,443305,291776
901,918248,-506468
902,615014,212264
903,-359358,41275
904,986225,-200408
905,407389,-175708
906,-707501,-657030
907,398712,-400106
908,596907,365441
909,33852,371446
910,-864532,409266
911,-293960,843276
912,940070,-637413
913,711507,584294
914,503285,-537891
915,-636817,365079
916,-978292,-216352
917,-528312,-679448
918,701115,-454927
919,645035,-69413
920,-429761,-963452
921,-413940,-790766
922,429180,-765339
923,961213,786396
924,323645,46111
925,-477447,821077
926,861261,414598
927,-81290,-81706
928,-403246,332134
929,791762,-448224
930,-213512,-661040
931,539608,621370
932,-746740,-844243
933,-525973,-162403
934,-96237,-649084
935,-911458,376306
936,225371,-800010
937,-771288,236873
938,-628233,126563
939,-874989,-250439
940,647581,93497
941,192179,-249421
942,-556644,207236
943,889011,-505815
944,-452162,-561737
945,-990018,-442570
946,96534,-82837
947,-736911,277244
948,668501,-572249
949,848658,-925634
950,-986079,-697901
951,604451,-816892
952,-99501,-168869
953,418041,266269
954,-370337,272287
955,677375,-240820
956,846238,715840
957,738591,-31383
958,-437939,-790021
959,489057,-985519
960,-92380,181573
961,-939138,665852
962,755135,555289
963,-783663,845936
964,360341,854903
965,61892,-117117
966,984146,202887
967,-397904,79841
968,-343618,-541686
969,-304538,218850
970,-410754,918830
971,-123886,753351
972,-56191,510194
973,-739865,-874815
974,121487,448376
975,144380,656732
976,29417,388546
977,-491967,-607779
978,-910334,-558003
979,-359599,-340777
980,447819,79468
981,875467,-263525
982,621229,-626155
983,849728,912322
984,-910078,-856181
985,776333,764108
986,-823341,141090
987,-264982,-213559
988,943765,946059
989,-536301,981975
990,-785589,907797
991,-70605,-463711
992,374692,525441
993,-709956,690802
994,111671,279067
995,169931,992000
996,-566229,-633523
997,861132,-801699
998,-724505,-422833
999,-183184,-29986
1000,-909503,635155
