ID,x,y
583,-804458,2133809
584,449161,5224301
585,-349604,674207
586,153996,2101803
587,-431984,5721433
588,-563796,1961376
589,-465184,3530887
590,220185,5216702
591,-873406,5237479
592,478526,2974217
593,663482,2509810
594,534280,8892163
595,-852322,7936859
596,91980,4681998
597,-80981,1222364
598,-686980,6526966
599,-820728,1778626
600,-474684,4678790
601,-379318,434898
602,-203530,2354195
603,492543,6288123
604,-383738,3524918
605,-170922,4568954
606,77929,7110414
607,492739,7966321
608,460552,8437895
609,558387,8358508
610,496399,1768046
611,-208371,1716898
612,692592,9109850
613,-195890,5764164
614,-821623,7385251
615,446162,6901745
616,-379687,9354065
617,-222029,5415860
618,-280045,7050965
619,982426,8706116
620,-384523,8023386
621,-310119,3010342
622,-711765,539238
623,-927467,3870471
624,876584,4076689
625,-454266,4619946
626,341343,6202679
627,669813,9500792
628,-429829,2718348
629,79793,8193942
630,-482978,6977532
631,-37652,7240405
632,-602363,4862872
633,-429017,5998770
634,-338370,2844694
635,-958305,2886816
636,711334,7457615
637,-956204,5230767
638,151173,2529953
639,-15583,2653740
640,-149391,8914435
641,-740360,9054292
642,-673284,6114758
643,657458,9038009
644,-791211,6606645
645,150622,7935978
646,-382834,5479581
647,-666609,1858032
648,-747504,2210529
649,163774,7427340
650,-656992,5687534
651,-584136,2974315
652,-710363,4112505
653,-291047,8336741
654,431619,539030
655,-904362,4671441
656,736280,5908257
657,355846,1513365
658,-116875,6982354
659,-61926,7093433
660,-119993,2068942
661,615385,2739477
662,-122111,6199955
663,233329,6424292
664,785211,1921813
665,-95946,5462687
666,445856,2406941
667,-112995,3681951
668,-311857,6626203
669,549517,617402
670,-97115,398622
671,-161525,5673737
672,819439,690245
673,-348793,9002240
674,231525,9075706
675,694062,5391412
676,313428,6278662
677,-471912,4629989
678,-577722,8853123
679,-130214,217564
680,460215,2524628
681,-322166,4917524
682,-80277,4298181
683,499744,1383741
684,188874,5127492
685,608846,7768369
686,725891,6388471
687,313223,9546230
688,-607338,986794
689,-550055,2544852
690,-972450,3034178
691,263064,8600199
692,-737352,9634459
693,948586,4477179
694,90528,6130000
695,365160,5555325
696,658173,370280
697,498549,5446655
698,850012,2384635
699,319323,5963032
700,348843,3176222
701,-482155,4702124
702,-705658,5766806
703,-210648,2172064
704,-899543,7917311
705,780089,1504145
706,736692,371252
707,7612,8581117
708,-649554,8878124
709,-17472,8735674
710,-953402,1443133
711,318340,8431028
712,946326,5881088
713,-635899,8831070
714,480205,2348345
715,796108,2759380
716,-976479,5901689
717,-506986,178705
718,-116128,4815983
719,-654602,5685046
720,-689971,255917
721,445435,8472190
722,141948,1355693
723,414389,5407655
724,-220366,9241511
725,68092,9338823
726,925256,5916005
727,454924,2892258
728,434383,3708234
729,690651,6662513
730,-134755,5226071
731,-84248,8403508
732,902886,5842645
733,-421152,7203230
734,286792,4628775
735,584568,1752236
736,-670816,3082000
737,824950,989530
738,590410,8428975
739,-166886,8942484
740,362737,2938327
741,-90743,5745190
742,-822806,7363742
743,261115,7251992
744,-857726,8881940
745,-733816,2290729
746,573398,418829
747,43909,8221118
748,-855153,2978080
749,-695501,5322367
750,184484,990195
751,704272,7827674
752,-729082,9007636
753,-331618,4134098
754,-470102,7643077
755,-6327,5717125
756,568046,2972052
757,254645,4267877
758,187660,6372909
759,-742897,2340254
760,136911,2976971
761,694183,6804568
762,735940,6418950
763,-310609,3903271
764,-679872,8956770
765,181881,8429097
766,154767,729791
767,350754,2033466
768,-608992,6571729
769,-694370,348111
770,-195748,1393802
771,29819,1051211
772,104087,9830095
773,-437215,3552557
774,830465,8041016
775,602953,4203333
776,-230994,3497652
777,852200,9036126
778,463377,218805
779,-48526,5016793
780,262127,2622176
781,-845628,3945058
782,453203,7404115
783,867612,2480819
784,-154915,5361870
785,488592,6851183
786,533697,3341504
787,911833,9765866
788,-838227,8912261
789,541407,1096986
790,-85757,5462285
791,56281,380252
792,767524,4322605
793,385960,4882823
794,676396,9497272
795,-632220,1051653
796,756814,7581750
797,260617,8511507
798,41668,3143373
799,671865,2661521
800,213531,707468
801,328681,3610767
802,88962,8712968
803,-319750,1103686
804,-432480,2864018
805,-707628,8780636
806,-614323,2359528
807,471058,7135577
808,-183198,7070649
809,843349,8539955
810,971031,8732730
811,297845,1337962
812,-306949,2079695
813,-909334,6272605
814,886659,5442823
815,-693874,3289453
816,173690,7926181
817,-374708,1618718
818,135981,4183589
819,52644,6503403
820,843509,2853806
821,-80447,1750540
822,-614300,1905172
823,114211,2367037
824,314413,8099573
825,520286,5860579
826,-474174,6805086
827,-774206,7029870
828,826574,1619982
829,-668063,4878892
830,-577101,4705775
831,871355,1358454
832,-716257,2785998
833,581356,463894
834,-462928,3926442
835,330141,8491235
836,-944732,9840128
837,-354989,3506598
838,842860,6045115
839,265586,3192370
840,891068,6535145
841,135099,5818728
842,-201864,6328245
843,142850,3779747
844,809028,2337058
845,398823,3863693
846,-129367,4918793
847,182763,5670092
848,65745,2575213
849,-618606,1289821
850,666280,4190384
851,-99024,4198702
852,69689,580022
853,-909622,2818965
854,-1041,5098854
855,691332,138753
856,496919,8282762
857,872462,9868720
858,167418,1060592
859,-768572,6377725
860,-19272,9220387
861,-828889,505601
862,741713,5255536
863,879455,2808756
864,406953,4753491
865,653207,2451284
866,-863964,8828291
867,759869,5870846
868,-404934,5317602
869,622561,4145094
870,491963,5136833
871,81735,7377286
872,-173579,7988472
873,18217,147502
874,23084,7041157
875,790510,1979465
876,-796898,5908758
877,-924439,3454357
878,-398370,8591406
879,-369805,4151937
880,-102163,648100
881,135489,9016665
882,-403465,8263246
883,751349,6118872
884,-950268,7106761
885,-835834,850470
886,-172818,9480634
887,521350,5136679
888,-699055,300918
889,-860314,2017029
890,870249,2066758
891,460872,4231587
892,571682,4428509
893,396476,476450
894,-940364,7625194
895,-169413,2793796
896,-85799,9300764
897,-173137,4371786
898,568961,2709564
899,991434,1580055
900,897863,8118123
901,644541,7333201
902,-60071,1625695
903,27066,3129580
904,-100879,3596785
905,-887311,9222711
906,701617,5026244
907,-798927,4299955
908,-147794,6334712
909,-298746,7506035
910,-395782,9669209
911,292098,7535522
912,-841288,7259224
913,163671,331458
914,428771,2225486
915,148391,667996
916,831401,7172938
917,-160664,9363888
918,-242904,6289639
919,592952,6193008
920,268551,6115666
921,387059,278931
922,-170035,6632624
923,-99214,2451601
924,-232630,9086763
925,-884359,4183001
926,-607002,2823176
927,-802476,3225
928,-498452,1872764
929,333561,9182230
930,887568,1544584
931,-548616,6112144
932,542293,255786
933,-504506,6932247
934,412931,1571464
935,192321,1215061
936,372395,5751527
937,738626,6336849
938,824144,3819070
939,282192,1306859
940,-344264,5271716
941,611362,8941507
942,-565566,7510083
943,-50832,2265642
944,-122231,2981606
945,523727,1255407
946,940578,2673721
947,645430,5327681
948,-700218,4962016
949,936831,8809088
950,-72692,5798443
951,-795358,3612299
952,-566893,4073821
953,824881,5491816
954,-34452,9107935
955,-143416,7956990
956,833757,2191529
957,-901955,8431213
958,-422331,6087866
959,-623212,7451500
960,992351,8689403
961,149553,6389245
962,591041,9233119
963,865008,7617647
964,-378721,3217008
965,-614853,6351426
966,406530,8128358
967,-108192,5219651
968,-770112,7574031
969,-105087,9201664
970,5050,4567140
971,248076,7103325
972,828725,4460877
973,-63466,5499075
974,-599733,9935767
975,-609192,2643133
976,-838191,8117146
977,-98077,7314299
978,-399991,6952839
979,789079,5593023
980,460275,570953
981,-796541,5740277
982,292677,3704529
983,457686,7803888
984,108607,3177887
985,591986,7137720
986,123484,7240992
987,-496553,5963816
988,319134,2964910
989,268962,3005901
990,292762,2148875
991,207597,7425778
992,-615268,5314646
993,542686,342745
994,456636,1960631
995,-686897,477122
996,-391243,5058338
997,-133591,4035379
998,-355474,4655846
999,22540,1382627
1000,997498,2879252
