ID,x,y
366,616647,13162
367,795604,804201
368,414010,592827
369,213572,-794374
370,-203593,-551943
371,876444,-62637
372,-822953,-875584
373,-557614,345718
374,5349,-524628
375,372509,359568
376,995284,824596
377,-731909,-723387
378,889546,-639568
379,329534,-564745
380,906356,760976
381,328998,-394922
382,545500,841649
383,90745,-957838
384,-5988,-566821
385,808279,-702223
386,774181,-895846
387,489239,-820492
388,566003,-605440
389,507397,818260
390,-156588,-551375
391,663272,922865
392,-269507,168428
393,-241766,54799
394,-666559,-336454
395,-776588,646530
396,857090,-77007
397,430472,312562
398,426156,623430
399,-192741,507994
400,-849183,-94512
401,249278,474180
402,900047,233921
403,140115,-105369
404,-356268,551060
405,-639433,-82848
406,-393946,-158588
407,321847,-42457
408,-620235,51197
409,-779314,-657051
410,367506,-72347
411,-585707,-497782
412,663823,-327361
413,816588,37917
414,506744,-344293
415,100353,975610
416,119319,-198076
417,997674,-61327
418,-863838,-883473
419,-242157,572701
420,-939171,-960400
421,-981919,161267
422,34238,-729525
423,162539,-865431
424,-282147,756249
425,411653,-373557
426,383199,253541
427,-637282,-677832
428,900843,-308092
429,459165,5253
430,795088,408737
431,-782049,-728659
432,-715244,181361
433,117946,131596
434,-649842,-679230
435,-475717,877529
436,455651,233358
437,-256844,-416065
438,13777,743440
439,-822818,289859
440,-166605,-493461
441,-367512,-357420
442,37086,21459
443,-444980,-233293
444,514874,770570
445,-809238,380113
446,55269,912830
447,-84844,693896
448,-215711,69636
449,-573444,997983
450,380495,-499383
451,-300846,833774
452,-186487,-586494
453,-229120,-286308
454,-687438,242750
455,-516598,98666
456,-653175,-121135
457,509544,537446
458,767907,-564620
459,-130367,766109
460,980281,-76385
461,-207240,514553
462,-520486,-888597
463,-612919,-355992
464,-445717,-326363
465,-298393,869144
466,138096,-431604
467,998187,605645
468,462343,368524
469,626179,-45171
470,-704839,-356862
471,-264388,347230
472,526173,948219
473,796631,553722
474,637991,-471661
475,93194,-303472
476,-933253,-259387
477,-50034,787172
478,-218326,829702
479,274295,678491
480,-429054,3901
481,835249,356142
482,-268244,-962725
483,798484,-481410
484,562227,-872598
485,-462505,-992519
486,71124,682447
487,729580,-98947
488,-980378,-950596
489,757783,-580051
490,707194,-406412
491,956842,-630991
492,859524,-517444
493,355810,305278
494,267513,927051
495,385520,919547
496,-56311,-135663
497,-172132,993665
498,555185,-489915
499,-361195,-813118
500,187420,479535
501,-298506,133872
502,-830784,716461
503,-920311,-189574
504,-529547,-841951
505,-151636,-538049
506,-508612,-691531
507,815123,356086
508,683110,-50969
509,442365,-821691
510,-188088,720970
511,-100395,-58262
512,-365466,512751
513,673338,840765
514,-561899,862082
515,262798,-796816
516,-184745,75349
517,354540,57212
518,-491902,137184
519,389805,-552686
520,-457470,4033
521,231703,362499
522,673508,-471636
523,-652314,363534
524,-704579,848702
525,-756677,-875406
526,-563597,182531
527,799105,619383
528,74171,-944742
529,259127,-203821
530,467594,-324753
531,-750370,-373407
532,-122629,-779323
533,49606,-336165
534,-380093,-427421
535,-181544,748837
536,-555331,595243
537,362851,-112260
538,439890,538848
539,754734,-674404
540,-240431,319124
541,306177,621089
542,-393781,754176
543,753573,-876776
544,991799,-947871
545,327910,-377647
546,-814478,-664888
547,420909,276891
548,-94027,245569
549,-584660,4865
550,377028,88791
551,485097,-788243
552,-854471,-239658
553,679467,-764800
554,75369,17823
555,-544071,820467
556,-219329,-338495
557,-110575,955970
558,-991974,57286
559,-877241,985803
560,193845,-859387
561,-548100,-605381
562,658792,824399
563,-205812,696949
564,153559,-575899
565,467485,-178809
566,10408,-68334
567,610522,927976
568,765982,926716
569,117901,-199390
570,728373,-11871
571,253529,-329558
572,120863,749036
573,547602,-297694
574,-697724,-874500
575,966590,-632534
576,86849,827137
577,-713930,169400
578,-252578,66174
579,-673959,-407561
580,969441,-38422
581,-948694,980739
582,550432,877624
583,-538348,-662120
584,-88221,643715
585,-847114,782061
586,806211,394348
587,478358,-546956
588,396622,878332
589,-702756,-493217
590,-769204,-163025
591,-684570,-233912
592,-965928,-191350
593,515206,-755224
594,35718,-114680
595,-369010,825520
596,851954,175774
597,-170434,593006
598,728973,-938214
599,111901,-774405
600,-524915,86701
601,532145,661079
602,171536,9917
603,-616064,365354
604,618674,-777253
605,-318213,945172
606,770797,436446
607,-790389,-851824
608,149755,226415
609,-125304,116581
610,-237438,148999
611,673192,-864961
612,116007,-714435
613,-522370,-758363
614,-889907,452311
615,-619517,764534
616,596129,500149
617,-132931,272418
618,-965349,144564
619,-906305,57339
620,657079,488549
621,174147,-123964
622,-584982,504663
623,472947,331168
624,-855846,-912052
625,-411990,-216968
626,-542498,161432
627,217660,316152
628,-333196,672044
629,838398,874928
630,19986,-106466
631,36819,-603423
632,772744,-178352
633,121804,-601636
634,802428,894041
635,-88978,-553959
636,926088,-70498
637,448353,-826204
638,-821260,-568339
639,-897128,-756855
640,788516,588449
641,537824,373049
642,-951140,-314244
643,311130,76501
644,908312,833284
645,-529642,389034
646,700231,-223927
647,-83615,812472
648,817745,569705
649,-813341,109539
650,-998648,-365596
651,-629872,816129
652,-443814,-586979
653,28215,403651
654,-969007,-52425
655,-859803,-267672
656,-571764,568329
657,-401418,849496
658,463316,984926
659,-458159,-785240
660,76058,-546408
661,-216898,-608619
662,-555279,236642
663,-784690,769815
664,-101944,970114
665,-235175,252630
666,-792016,187358
667,172483,-937865
668,-688170,-527394
669,582148,-834646
670,-302636,-435026
671,-16522,562307
672,238386,478402
673,-946343,-900545
674,-105888,-966060
675,561658,277337
676,-505656,-63232
677,254411,-85136
678,404082,774242
679,638574,117811
680,-502255,471825
681,312543,109666
682,935218,-119498
683,818479,212659
684,599579,-207725
685,769161,-409490
686,329362,511185
687,-481864,-715196
688,-570985,-183580
689,-468365,-72059
690,803542,389431
691,-45710,811583
692,894763,455129
693,500891,-20456
694,-432485,-797954
695,781478,288473
696,-256506,-515382
697,-559939,977116
698,22971,-843269
699,-345600,-530210
700,394395,-878175
701,176640,727313
702,949605,-585974
703,397830,165936
704,590211,309530
705,-808729,690348
706,602907,334262
707,-663014,-64472
708,470997,-707162
709,-7713,-429577
710,572878,-315407
711,-106935,-276923
712,309287,-199808
713,90469,-20764
714,-472180,-146365
715,-861510,-114007
716,-123417,-457192
717,877962,860012
718,452429,-711204
719,-896808,671158
720,-984599,963814
721,-67640,-290944
722,840604,315950
723,28639,-148005
724,-417943,654424
725,-639100,-190982
726,940138,-512064
727,966190,-20698
728,-930615,-987169
729,-50606,-117533
730,-834559,-753575
731,-710194,241931
732,-782739,-172768
733,-658685,-700070
734,54094,-378256
735,839685,-650016
736,-974893,885506
737,-235906,-924478
738,-868933,147297
739,226274,550851
740,-60976,-572925
741,356358,-750096
742,318201,911733
743,14801,314832
744,630474,904158
745,-709549,-408485
746,-905901,-168891
747,334839,-562488
748,796311,593680
749,252531,794514
750,437176,-659982
751,288251,208984
752,606448,-335325
753,800580,-536399
754,692068,481977
755,-259892,-336848
756,661413,937386
757,241926,600979
758,196390,-354192
759,900744,-602226
760,851272,-910216
761,-125501,-37841
762,-962428,787901
763,-651361,-748570
764,36329,-495949
765,-893915,806812
766,-712487,34015
767,123036,-280479
768,254079,-408195
769,-554882,-60898
770,747653,286757
771,135444,767475
772,877234,586103
773,-461488,363953
774,-106267,889475
775,-543227,-437743
776,716205,-240719
777,226120,-431417
778,535745,253310
779,-214732,249601
780,-769550,-515913
781,290139,165601
782,282202,881261
783,633490,-915864
784,634040,-658384
785,-628829,977800
786,-7556,222050
787,-676527,873917
788,-956295,-637523
789,326980,900880
790,-823857,904275
791,742193,-711716
792,-911575,-396436
793,287936,173967
794,-170641,238671
795,200005,-211019
796,-68479,272219
797,-380653,-434470
798,-112630,418143
799,-461315,607555
800,-368455,-516331
801,-283453,556120
802,121497,-376303
803,995095,-885085
804,-310135,-746383
805,943684,186410
806,-355463,496829
807,-662648,-644990
808,-308647,835337
809,-675184,231374
810,20823,215961
811,-680603,656648
812,274601,-96752
813,95910,-141440
814,-124721,-630725
815,-522464,419440
816,716317,-747692
817,405825,404667
818,440663,836303
819,-169925,135210
820,229980,-497244
821,7469,-997069
822,522532,18360
823,188519,-334552
824,820956,-556948
825,492023,-482862
826,-379042,495138
827,729795,559020
828,-21013,433952
829,-845885,-520230
830,130309,-627681
831,-486795,347403
832,486549,149715
833,-66699,363026
834,-784823,-175030
835,-284890,104893
836,361420,352424
837,891950,8142
838,280017,658771
839,664763,-438076
840,506940,-773174
841,-419323,415156
842,-24515,-168607
843,-804540,267863
844,-171823,511673
845,351138,-441916
846,-636319,606526
847,-98818,-477318
848,-964792,981362
849,260819,10248
850,66012,857620
851,982326,628296
852,-825709,672000
853,128894,674965
854,408927,603284
855,947883,609894
856,-932592,-430049
857,-126206,1752
858,236872,114804
859,363133,-382500
860,564791,995214
861,234822,326198
862,-176210,893783
863,-973933,468622
864,126860,983068
865,-257038,-863232
866,463392,-340649
867,920669,-798830
868,-825443,-560314
869,-25044,226698
870,545288,592091
871,41435,-930449
872,-461536,942222
873,649977,-350882
874,61816,478182
875,-587795,367604
876,-13247,707404
877,504863,-882801
878,-117399,874762
879,695027,902913
880,-402853,139235
881,-971261,-780640
882,784803,365742
883,-878973,935430
884,452162,151627
885,-496349,457001
886,-87217,363818
887,264124,-600999
888,-94630,-564350
889,-520268,8540
890,-345945,-148406
891,695538,-692737
892,279515,755284
893,-805721,-406099
894,-327541,6414
895,-197867,-111155
896,579588,669236
897,-289266,310986
898,-540880,-617303
899,-460221,-666407
900,-784888,229689
901,355354,-457579
902,200339,-432590
903,295660,-407554
904,-465369,145431
905,205888,-157031
906,-624903,-107848
907,838182,234865
908,455481,-525937
909,-933869,95076
910,-835231,383253
911,378460,296319
912,563803,-965226
913,-824624,621946
914,-934753,-612807
915,-968481,343138
916,-691676,194826
917,660708,-892204
918,788935,-838238
919,-413798,2262
920,20615,-432019
921,547324,-640392
922,805691,77970
923,-869819,949769
924,432874,-13822
925,-636472,355001
926,574896,-242912
927,-834061,-377803
928,-848664,-450320
929,39981,-148975
930,350596,-669619
931,-994440,-100990
932,630114,-272803
933,308911,565416
934,701685,-480381
935,-470062,-343153
936,283999,448494
937,-565023,572964
938,953932,-852402
939,332014,-461472
940,-870503,457922
941,-743458,185543
942,-845222,594070
943,-27007,350061
944,726886,940947
945,-299301,-384861
946,947688,-376747
947,-178802,-603373
948,170289,367988
949,-735816,-4384
950,-897122,-795346
951,-857279,329493
952,927204,-295689
953,460576,-440918
954,292022,288424
955,850483,184008
956,-108322,40389
957,-45099,761487
958,794303,354267
959,388118,203505
960,623874,587543
961,-519047,-924484
962,850433,-751689
963,925520,-607531
964,341696,-456326
965,-255645,375013
966,133889,-427475
967,-444989,-119410
968,302498,459011
969,-9953,671640
970,-907786,563004
971,-186377,-996847
972,660618,-334854
973,876330,-312197
974,849435,-68335
975,-937887,198484
976,129401,225522
977,-391072,-232381
978,525682,493309
979,-839765,-880245
980,-803930,550802
981,-857815,607951
982,-87023,707258
983,-926993,430378
984,914623,-144167
985,-368538,314651
986,536806,723815
987,-524217,413908
988,695954,-369917
989,770049,-147738
990,338341,-30702
991,-432235,441429
992,-270896,-675782
993,828950,-67083
994,884011,934005
995,38005,412812
996,-394148,-338223
997,964008,618910
998,-589427,32347
999,688134,-296740
1000,-758334,-406067
